accepted,collectionId,collectionName,created,features,from_user,id,invited,rank_in_list,rule_score,to_user,updated
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:03.505Z,"{'court': 0, 'habit': 0, 'intensity': 15, 'level': 30, 'mode': 'partner', 'role': 20, 'sim_p_accepted': 0.048, 'sim_p_invited': 0.095, 'style': 8, 'synthetic_version': 'v2_advanced'}",eeipa1gva3a5lq1,79sgrck95f1xalw,False,13,73,frbz12jvqu7wjrv,2025-12-05 10:20:00.686Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:03.507Z,"{'court': 0, 'habit': 0, 'intensity': 15, 'level': 30, 'mode': 'partner', 'role': 20, 'sim_p_accepted': 0.047, 'sim_p_invited': 0.093, 'style': 6.666666666666666, 'synthetic_version': 'v2_advanced'}",eeipa1gva3a5lq1,mxsiuvbril15iic,False,14,71.67,r27fl71044rssvx,2025-12-05 10:20:00.688Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:03.509Z,"{'court': 0, 'habit': 0, 'intensity': 7.5, 'level': 40, 'mode': 'partner', 'role': 20, 'sim_p_accepted': 0.047, 'sim_p_invited': 0.093, 'style': 4, 'synthetic_version': 'v2_advanced'}",eeipa1gva3a5lq1,p180ur16hc13tkf,False,15,71.5,eb9hsrsd3j5666x,2025-12-05 10:20:00.691Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:03.512Z,"{'court': 0, 'habit': 0, 'intensity': 15, 'level': 40, 'mode': 'partner', 'role': 16, 'sim_p_accepted': 0.046, 'sim_p_invited': 0.092, 'style': 0, 'synthetic_version': 'v2_advanced'}",eeipa1gva3a5lq1,kdyy4ydki33cc4e,False,16,71,lg07ucvaqm2lwj5,2025-12-05 10:20:00.694Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:03.514Z,"{'court': 0, 'habit': 0, 'intensity': 7.5, 'level': 30, 'mode': 'partner', 'role': 20, 'sim_p_accepted': 0.045, 'sim_p_invited': 0.09, 'style': 12, 'synthetic_version': 'v2_advanced'}",eeipa1gva3a5lq1,jwt8v5wqyycaq2c,False,17,69.5,1h76vy83vjei34g,2025-12-05 10:20:00.696Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:03.516Z,"{'court': 5, 'habit': 0, 'intensity': 15, 'level': 30, 'mode': 'partner', 'role': 16, 'sim_p_accepted': 0.043, 'sim_p_invited': 0.087, 'style': 3.333333333333333, 'synthetic_version': 'v2_advanced'}",eeipa1gva3a5lq1,tpneru6e6hzh72a,False,18,69.33,jkoh32rzs8rlocp,2025-12-05 10:20:00.699Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:03.517Z,"{'court': 0, 'habit': 0, 'intensity': 15, 'level': 30, 'mode': 'partner', 'role': 20, 'sim_p_accepted': 0.045, 'sim_p_invited': 0.089, 'style': 4, 'synthetic_version': 'v2_advanced'}",eeipa1gva3a5lq1,sbb2npqjikh3i3h,False,19,69,7s0e3d1rmrpemb0,2025-12-05 10:20:00.703Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:03.521Z,"{'court': 0, 'habit': 0, 'intensity': 15, 'level': 30, 'mode': 'partner', 'role': 20, 'sim_p_accepted': 0.044, 'sim_p_invited': 0.088, 'style': 3.333333333333333, 'synthetic_version': 'v2_advanced'}",eeipa1gva3a5lq1,wzdz94gppf3syc2,False,20,68.33,jxaz3050vz407k6,2025-12-05 10:20:00.706Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:03.546Z,"{'home_court': 25, 'intensity': 30, 'level': 12, 'mode': 'friend', 'sim_p_accepted': 0.041, 'sim_p_invited': 0.422, 'style': 8.333333333333332, 'synthetic_version': 'v2_advanced'}",m4xrl8r06ao6fgf,uo7qdo5aks7deln,False,1,75.33,z6bs7ihx65wq6vc,2025-12-05 10:20:00.707Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:03.549Z,"{'home_court': 25, 'intensity': 30, 'level': 12, 'mode': 'friend', 'sim_p_accepted': 0.414, 'sim_p_invited': 0.394, 'style': 8.333333333333332, 'synthetic_version': 'v2_advanced'}",m4xrl8r06ao6fgf,lpcqvt5k9jtntdt,True,2,75.33,1qvjx3qekqat48t,2025-12-05 10:20:00.712Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:03.552Z,"{'home_court': 25, 'intensity': 30, 'level': 20, 'mode': 'friend', 'sim_p_accepted': 0.412, 'sim_p_invited': 0.364, 'style': 0, 'synthetic_version': 'v2_advanced'}",m4xrl8r06ao6fgf,ksr86y6n1uv2xdn,True,3,75,6bedldo7nyczaz9,2025-12-05 10:20:00.713Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:03.554Z,"{'home_court': 25, 'intensity': 30, 'level': 20, 'mode': 'friend', 'sim_p_accepted': 0.041, 'sim_p_invited': 0.336, 'style': 0, 'synthetic_version': 'v2_advanced'}",m4xrl8r06ao6fgf,q88uqqcace0pnwe,False,4,75,o4v8x2nymdqkya2,2025-12-05 10:20:00.717Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:03.557Z,"{'home_court': 25, 'intensity': 30, 'level': 20, 'mode': 'friend', 'sim_p_accepted': 0.412, 'sim_p_invited': 0.308, 'style': 0, 'synthetic_version': 'v2_advanced'}",m4xrl8r06ao6fgf,j8o8gxfxtqp5xj5,True,5,75,gpzqgutr5icw85j,2025-12-05 10:20:00.721Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:03.559Z,"{'home_court': 25, 'intensity': 30, 'level': 20, 'mode': 'friend', 'sim_p_accepted': 0.041, 'sim_p_invited': 0.28, 'style': 0, 'synthetic_version': 'v2_advanced'}",m4xrl8r06ao6fgf,uevesceab807iat,False,6,75,jnndkkl6dvfb670,2025-12-05 10:20:00.724Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:03.561Z,"{'home_court': 25, 'intensity': 30, 'level': 12, 'mode': 'friend', 'sim_p_accepted': 0.397, 'sim_p_invited': 0.244, 'style': 6.25, 'synthetic_version': 'v2_advanced'}",m4xrl8r06ao6fgf,kktv4im0cx1sdl0,True,7,73.25,byz2urfgebs2koo,2025-12-05 10:20:00.726Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:03.563Z,"{'home_court': 25, 'intensity': 15, 'level': 20, 'mode': 'friend', 'sim_p_accepted': 0.036, 'sim_p_invited': 0.198, 'style': 8.333333333333332, 'synthetic_version': 'v2_advanced'}",m4xrl8r06ao6fgf,c93bt22wogg16h6,False,8,68.33,frbz12jvqu7wjrv,2025-12-05 10:20:00.729Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:03.565Z,"{'home_court': 25, 'intensity': 30, 'level': 4, 'mode': 'friend', 'sim_p_accepted': 0.035, 'sim_p_invited': 0.17, 'style': 8.333333333333332, 'synthetic_version': 'v2_advanced'}",m4xrl8r06ao6fgf,7097lcs7o61cggu,False,9,67.33,fydz99kwi5xqm4q,2025-12-05 10:20:00.732Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:03.568Z,"{'home_court': 25, 'intensity': 30, 'level': 4, 'mode': 'friend', 'sim_p_accepted': 0.035, 'sim_p_invited': 0.146, 'style': 8.333333333333332, 'synthetic_version': 'v2_advanced'}",m4xrl8r06ao6fgf,osdj5sgiph7fyvc,False,10,67.33,ebcg7fkz1io21fi,2025-12-05 10:20:00.735Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:03.570Z,"{'home_court': 0, 'intensity': 30, 'level': 12, 'mode': 'friend', 'sim_p_accepted': 0.043, 'sim_p_invited': 0.143, 'style': 25, 'synthetic_version': 'v2_advanced'}",m4xrl8r06ao6fgf,cjq466wqw43x7rs,False,11,67,mdz6wsi7fudw8vr,2025-12-05 10:20:00.738Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:03.573Z,"{'home_court': 25, 'intensity': 30, 'level': 12, 'mode': 'friend', 'sim_p_accepted': 0.035, 'sim_p_invited': 0.097, 'style': 0, 'synthetic_version': 'v2_advanced'}",m4xrl8r06ao6fgf,64o4pj3kwszn2td,False,12,67,rkp3gkp7lg4dpqf,2025-12-05 10:20:00.741Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:03.575Z,"{'home_court': 25, 'intensity': 30, 'level': 12, 'mode': 'friend', 'sim_p_accepted': 0.035, 'sim_p_invited': 0.072, 'style': 0, 'synthetic_version': 'v2_advanced'}",m4xrl8r06ao6fgf,b93xl9dt4529s52,False,13,67,gqhnoprwz89ddyj,2025-12-05 10:20:00.743Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:03.577Z,"{'home_court': 25, 'intensity': 15, 'level': 12, 'mode': 'friend', 'sim_p_accepted': 0.033, 'sim_p_invited': 0.069, 'style': 12.5, 'synthetic_version': 'v2_advanced'}",m4xrl8r06ao6fgf,vdetq9ldi90titu,False,14,64.5,sh7otuxydszlhx4,2025-12-05 10:20:00.746Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:03.580Z,"{'home_court': 0, 'intensity': 30, 'level': 20, 'mode': 'friend', 'sim_p_accepted': 0.039, 'sim_p_invited': 0.079, 'style': 12.5, 'synthetic_version': 'v2_advanced'}",m4xrl8r06ao6fgf,9vwjs0ue34vqkri,False,15,62.5,rdrtx0wba56y94e,2025-12-05 10:20:00.749Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:03.582Z,"{'home_court': 0, 'intensity': 30, 'level': 20, 'mode': 'friend', 'sim_p_accepted': 0.039, 'sim_p_invited': 0.079, 'style': 12.5, 'synthetic_version': 'v2_advanced'}",m4xrl8r06ao6fgf,vw7binpt8hhc9i2,False,16,62.5,ujsl67dn3wwhful,2025-12-05 10:20:00.751Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:03.584Z,"{'home_court': 25, 'intensity': 15, 'level': 12, 'mode': 'friend', 'sim_p_accepted': 0.029, 'sim_p_invited': 0.063, 'style': 8.333333333333332, 'synthetic_version': 'v2_advanced'}",m4xrl8r06ao6fgf,5j2ud0ylknphs7u,False,17,60.33,mt56872w8tngo2i,2025-12-05 10:20:00.754Z
True,pbc_3452021157,recommendation_logs,2025-12-05 10:19:03.586Z,"{'home_court': 25, 'intensity': 15, 'level': 12, 'mode': 'friend', 'sim_p_accepted': 0.294, 'sim_p_invited': 0.063, 'style': 8.333333333333332, 'synthetic_version': 'v2_advanced'}",m4xrl8r06ao6fgf,verfa47l11lpy8t,True,18,60.33,4hrs8viwx0b5ckv,2025-12-05 10:20:00.757Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:03.589Z,"{'home_court': 0, 'intensity': 15, 'level': 20, 'mode': 'friend', 'sim_p_accepted': 0.037, 'sim_p_invited': 0.075, 'style': 25, 'synthetic_version': 'v2_advanced'}",m4xrl8r06ao6fgf,cd0mnviywc9ka9v,False,19,60,f3l7ef526rdiczn,2025-12-05 10:20:00.760Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:03.590Z,"{'home_court': 25, 'intensity': 15, 'level': 20, 'mode': 'friend', 'sim_p_accepted': 0.029, 'sim_p_invited': 0.063, 'style': 0, 'synthetic_version': 'v2_advanced'}",m4xrl8r06ao6fgf,5b7joknfem3iprk,False,20,60,2nuewm90ekdtlgp,2025-12-05 10:20:00.763Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:03.616Z,"{'home_court': 25, 'intensity': 30, 'level': 20, 'mode': 'friend', 'sim_p_accepted': 0.047, 'sim_p_invited': 0.468, 'style': 6.25, 'synthetic_version': 'v2_advanced'}",dguy6junwqb0oej,ipzhmvk8u4k0xhk,False,1,81.25,fydz99kwi5xqm4q,2025-12-05 10:20:00.766Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:03.619Z,"{'home_court': 25, 'intensity': 30, 'level': 20, 'mode': 'friend', 'sim_p_accepted': 0.047, 'sim_p_invited': 0.437, 'style': 6.25, 'synthetic_version': 'v2_advanced'}",dguy6junwqb0oej,hv0gegx8v4dnde0,False,2,81.25,uvumxuvhefkuo0u,2025-12-05 10:20:00.768Z
True,pbc_3452021157,recommendation_logs,2025-12-05 10:19:03.622Z,"{'home_court': 25, 'intensity': 30, 'level': 12, 'mode': 'friend', 'sim_p_accepted': 0.451, 'sim_p_invited': 0.393, 'style': 12.5, 'synthetic_version': 'v2_advanced'}",dguy6junwqb0oej,0cgf0pdu55qiwx5,True,3,79.5,rkp3gkp7lg4dpqf,2025-12-05 10:20:00.773Z
True,pbc_3452021157,recommendation_logs,2025-12-05 10:19:03.624Z,"{'home_court': 25, 'intensity': 15, 'level': 12, 'mode': 'friend', 'sim_p_accepted': 0.429, 'sim_p_invited': 0.348, 'style': 25, 'synthetic_version': 'v2_advanced'}",dguy6junwqb0oej,fxyhvk6statoc5n,True,4,77,gx6yyxp5bmogkef,2025-12-05 10:20:00.778Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:03.626Z,"{'home_court': 25, 'intensity': 30, 'level': 20, 'mode': 'friend', 'sim_p_accepted': 0.041, 'sim_p_invited': 0.308, 'style': 0, 'synthetic_version': 'v2_advanced'}",dguy6junwqb0oej,jc6etbrz09tpxgc,False,5,75,8sm5flm66njwlq7,2025-12-05 10:20:00.781Z
True,pbc_3452021157,recommendation_logs,2025-12-05 10:19:03.628Z,"{'home_court': 25, 'intensity': 30, 'level': 20, 'mode': 'friend', 'sim_p_accepted': 0.412, 'sim_p_invited': 0.28, 'style': 0, 'synthetic_version': 'v2_advanced'}",dguy6junwqb0oej,3v6rh1fefiutilu,True,6,75,ebcg7fkz1io21fi,2025-12-05 10:20:00.784Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:03.631Z,"{'home_court': 25, 'intensity': 30, 'level': 12, 'mode': 'friend', 'sim_p_accepted': 0.04, 'sim_p_invited': 0.244, 'style': 6.25, 'synthetic_version': 'v2_advanced'}",dguy6junwqb0oej,8hekywj8nyjok2w,False,7,73.25,z6bs7ihx65wq6vc,2025-12-05 10:20:00.787Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:03.633Z,"{'home_court': 25, 'intensity': 30, 'level': 12, 'mode': 'friend', 'sim_p_accepted': 0.386, 'sim_p_invited': 0.212, 'style': 5, 'synthetic_version': 'v2_advanced'}",dguy6junwqb0oej,s1mbfyw6tpry36n,True,8,72,byz2urfgebs2koo,2025-12-05 10:20:00.791Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:03.635Z,"{'home_court': 25, 'intensity': 30, 'level': 4, 'mode': 'friend', 'sim_p_accepted': 0.038, 'sim_p_invited': 0.184, 'style': 12.5, 'synthetic_version': 'v2_advanced'}",dguy6junwqb0oej,w0e32r4zw8xa7m6,False,9,71.5,gpzqgutr5icw85j,2025-12-05 10:20:00.793Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:03.638Z,"{'home_court': 25, 'intensity': 30, 'level': 4, 'mode': 'friend', 'sim_p_accepted': 0.035, 'sim_p_invited': 0.146, 'style': 8.333333333333332, 'synthetic_version': 'v2_advanced'}",dguy6junwqb0oej,xd0u6f74zji8vrb,False,10,67.33,o4v8x2nymdqkya2,2025-12-05 10:20:00.796Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:03.640Z,"{'home_court': 25, 'intensity': 30, 'level': 12, 'mode': 'friend', 'sim_p_accepted': 0.035, 'sim_p_invited': 0.121, 'style': 0, 'synthetic_version': 'v2_advanced'}",dguy6junwqb0oej,bwh852w8ko305do,False,11,67,gqhnoprwz89ddyj,2025-12-05 10:20:00.799Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:03.641Z,"{'home_court': 0, 'intensity': 30, 'level': 20, 'mode': 'friend', 'sim_p_accepted': 0.042, 'sim_p_invited': 0.113, 'style': 16.666666666666664, 'synthetic_version': 'v2_advanced'}",dguy6junwqb0oej,yebsax4neszquez,False,12,66.67,22yjvypgnr6j8to,2025-12-05 10:20:00.801Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:03.645Z,"{'home_court': 0, 'intensity': 30, 'level': 20, 'mode': 'friend', 'sim_p_accepted': 0.042, 'sim_p_invited': 0.085, 'style': 16.666666666666664, 'synthetic_version': 'v2_advanced'}",dguy6junwqb0oej,w0pblpqvhoddxhp,False,13,66.67,0nr3jg7upys4ww0,2025-12-05 10:20:00.804Z
True,pbc_3452021157,recommendation_logs,2025-12-05 10:19:03.647Z,"{'home_court': 0, 'intensity': 30, 'level': 20, 'mode': 'friend', 'sim_p_accepted': 0.424, 'sim_p_invited': 0.085, 'style': 16.666666666666664, 'synthetic_version': 'v2_advanced'}",dguy6junwqb0oej,v3jpuxe7fu4w6k1,True,14,66.67,xkva4nupkk5y3de,2025-12-05 10:20:00.808Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:03.649Z,"{'home_court': 0, 'intensity': 30, 'level': 20, 'mode': 'friend', 'sim_p_accepted': 0.039, 'sim_p_invited': 0.079, 'style': 12.5, 'synthetic_version': 'v2_advanced'}",dguy6junwqb0oej,kentmgi40q6sql0,False,15,62.5,qb0zbbrzl8ubeq8,2025-12-05 10:20:00.813Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:03.652Z,"{'home_court': 0, 'intensity': 30, 'level': 20, 'mode': 'friend', 'sim_p_accepted': 0.039, 'sim_p_invited': 0.079, 'style': 12.5, 'synthetic_version': 'v2_advanced'}",dguy6junwqb0oej,omackmn0ojideys,False,16,62.5,0u4mm753uiypvc3,2025-12-05 10:20:00.816Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:03.654Z,"{'home_court': 0, 'intensity': 30, 'level': 4, 'mode': 'friend', 'sim_p_accepted': 0.036, 'sim_p_invited': 0.074, 'style': 25, 'synthetic_version': 'v2_advanced'}",dguy6junwqb0oej,40h398cyxnb3461,False,17,59,ndjffn1dch3g61g,2025-12-05 10:20:00.819Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:03.656Z,"{'home_court': 25, 'intensity': 30, 'level': 4, 'mode': 'friend', 'sim_p_accepted': 0.028, 'sim_p_invited': 0.062, 'style': 0, 'synthetic_version': 'v2_advanced'}",dguy6junwqb0oej,wype6oupot3rvxb,False,18,59,6bedldo7nyczaz9,2025-12-05 10:20:00.820Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:03.659Z,"{'home_court': 0, 'intensity': 30, 'level': 4, 'mode': 'friend', 'sim_p_accepted': 0.036, 'sim_p_invited': 0.074, 'style': 25, 'synthetic_version': 'v2_advanced'}",dguy6junwqb0oej,f2c914o3fzw6obc,False,19,59,wnn6hizale8x0p3,2025-12-05 10:20:00.825Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:03.661Z,"{'home_court': 25, 'intensity': 30, 'level': 4, 'mode': 'friend', 'sim_p_accepted': 0.028, 'sim_p_invited': 0.062, 'style': 0, 'synthetic_version': 'v2_advanced'}",dguy6junwqb0oej,er2ccawqd8bxrde,False,20,59,jnndkkl6dvfb670,2025-12-05 10:20:00.829Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:03.685Z,"{'court': 5, 'habit': 0, 'intensity': 15, 'level': 40, 'mode': 'partner', 'role': 20, 'sim_p_accepted': 0.053, 'sim_p_invited': 0.519, 'style': 0, 'synthetic_version': 'v2_advanced'}",h4vxewpxepygq71,2dg6raxkg15cq79,False,1,80,bxnv8rwfos4hjpw,2025-12-05 10:20:00.831Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:03.687Z,"{'court': 5, 'habit': 0, 'intensity': 15, 'level': 40, 'mode': 'partner', 'role': 20, 'sim_p_accepted': 0.053, 'sim_p_invited': 0.484, 'style': 0, 'synthetic_version': 'v2_advanced'}",h4vxewpxepygq71,gl5qt7ugfdkno9j,False,2,80,2qe8cy8dsxcntxw,2025-12-05 10:20:00.834Z
True,pbc_3452021157,recommendation_logs,2025-12-05 10:19:03.690Z,"{'court': 0, 'habit': 0, 'intensity': 15, 'level': 40, 'mode': 'partner', 'role': 16, 'sim_p_accepted': 0.512, 'sim_p_invited': 0.434, 'style': 5, 'synthetic_version': 'v2_advanced'}",h4vxewpxepygq71,iqndocqjy3v8uta,True,3,76,s672fsln5qe6d9t,2025-12-05 10:20:00.837Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:03.693Z,"{'court': 0, 'habit': 0, 'intensity': 15, 'level': 40, 'mode': 'partner', 'role': 20, 'sim_p_accepted': 0.05, 'sim_p_invited': 0.394, 'style': 0, 'synthetic_version': 'v2_advanced'}",h4vxewpxepygq71,780mpmkdwqxnyvt,False,4,75,qyu7jobnu71ibl8,2025-12-05 10:20:00.843Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:03.695Z,"{'court': 0, 'habit': 0, 'intensity': 7.5, 'level': 40, 'mode': 'partner', 'role': 20, 'sim_p_accepted': 0.049, 'sim_p_invited': 0.356, 'style': 6.666666666666666, 'synthetic_version': 'v2_advanced'}",h4vxewpxepygq71,3fnzicbj96u91gh,False,5,74.17,6i37noohqqre72v,2025-12-05 10:20:00.846Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:03.697Z,"{'court': 5, 'habit': 0, 'intensity': 0, 'level': 40, 'mode': 'partner', 'role': 20, 'sim_p_accepted': 0.045, 'sim_p_invited': 0.301, 'style': 6.666666666666666, 'synthetic_version': 'v2_advanced'}",h4vxewpxepygq71,ch2n2c7l2l1m8o9,False,6,71.67,knjmlwycgq9z5jj,2025-12-05 10:20:00.849Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:03.699Z,"{'court': 0, 'habit': 0, 'intensity': 15, 'level': 40, 'mode': 'partner', 'role': 16, 'sim_p_accepted': 0.046, 'sim_p_invited': 0.276, 'style': 0, 'synthetic_version': 'v2_advanced'}",h4vxewpxepygq71,krpyggd7dw0xcqs,False,7,71,f5a7b6j49a6okh4,2025-12-05 10:20:00.852Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:03.702Z,"{'court': 0, 'habit': 0, 'intensity': 15, 'level': 40, 'mode': 'partner', 'role': 16, 'sim_p_accepted': 0.046, 'sim_p_invited': 0.245, 'style': 0, 'synthetic_version': 'v2_advanced'}",h4vxewpxepygq71,km9zk42qzee8tpv,False,8,71,u7bcyiypyeuymyl,2025-12-05 10:20:00.855Z
True,pbc_3452021157,recommendation_logs,2025-12-05 10:19:03.704Z,"{'court': 0, 'habit': 0, 'intensity': 15, 'level': 30, 'mode': 'partner', 'role': 20, 'sim_p_accepted': 0.455, 'sim_p_invited': 0.211, 'style': 5, 'synthetic_version': 'v2_advanced'}",h4vxewpxepygq71,eenqluzro03wlu1,True,9,70,66dor2b1bkc7qt8,2025-12-05 10:20:00.859Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:03.707Z,"{'court': 5, 'habit': 0, 'intensity': 15, 'level': 30, 'mode': 'partner', 'role': 20, 'sim_p_accepted': 0.044, 'sim_p_invited': 0.175, 'style': 0, 'synthetic_version': 'v2_advanced'}",h4vxewpxepygq71,4k9d2zmf7lnr63w,False,10,70,of5c867hjtqijvr,2025-12-05 10:20:00.865Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:03.709Z,"{'court': 5, 'habit': 0, 'intensity': 7.5, 'level': 30, 'mode': 'partner', 'role': 20, 'sim_p_accepted': 0.43, 'sim_p_invited': 0.144, 'style': 6.666666666666666, 'synthetic_version': 'v2_advanced'}",h4vxewpxepygq71,o887zjtsxxsgmi5,True,11,69.17,gd94gco2qgwj7lf,2025-12-05 10:20:00.868Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:03.711Z,"{'court': 0, 'habit': 0, 'intensity': 7.5, 'level': 40, 'mode': 'partner', 'role': 16, 'sim_p_accepted': 0.044, 'sim_p_invited': 0.117, 'style': 5, 'synthetic_version': 'v2_advanced'}",h4vxewpxepygq71,rmgblzrnh53z5am,False,12,68.5,wybjqhec1dhh8l3,2025-12-05 10:20:00.872Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:03.714Z,"{'court': 0, 'habit': 0, 'intensity': 7.5, 'level': 40, 'mode': 'partner', 'role': 16, 'sim_p_accepted': 0.044, 'sim_p_invited': 0.088, 'style': 5, 'synthetic_version': 'v2_advanced'}",h4vxewpxepygq71,qg5yyap0v8oyygv,False,13,68.5,8ewhspm4v3q6vx1,2025-12-05 10:20:00.875Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:03.716Z,"{'court': 0, 'habit': 0, 'intensity': 15, 'level': 30, 'mode': 'partner', 'role': 16, 'sim_p_accepted': 0.043, 'sim_p_invited': 0.087, 'style': 6.666666666666666, 'synthetic_version': 'v2_advanced'}",h4vxewpxepygq71,19rpdrj894ocbq7,False,14,67.67,cyqqf5y5xk6b3g0,2025-12-05 10:20:00.878Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:03.718Z,"{'court': 0, 'habit': 0, 'intensity': 15, 'level': 30, 'mode': 'partner', 'role': 16, 'sim_p_accepted': 0.433, 'sim_p_invited': 0.087, 'style': 6.666666666666666, 'synthetic_version': 'v2_advanced'}",h4vxewpxepygq71,8i6vyeh9gm8z06f,True,15,67.67,trtq1kwdylbwpb0,2025-12-05 10:20:00.881Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:03.720Z,"{'court': 0, 'habit': 0, 'intensity': 7.5, 'level': 40, 'mode': 'partner', 'role': 20, 'sim_p_accepted': 0.432, 'sim_p_invited': 0.086, 'style': 0, 'synthetic_version': 'v2_advanced'}",h4vxewpxepygq71,ktkjv1cfcaqlmz7,True,16,67.5,ao3w1k5dg3m3f3a,2025-12-05 10:20:00.883Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:03.723Z,"{'court': 0, 'habit': 0, 'intensity': 7.5, 'level': 40, 'mode': 'partner', 'role': 20, 'sim_p_accepted': 0.043, 'sim_p_invited': 0.086, 'style': 0, 'synthetic_version': 'v2_advanced'}",h4vxewpxepygq71,xkiy7mllg5couby,False,17,67.5,0spm7w4chm1o8yc,2025-12-05 10:20:00.887Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:03.725Z,"{'court': 5, 'habit': 0, 'intensity': 0, 'level': 40, 'mode': 'partner', 'role': 16, 'sim_p_accepted': 0.04, 'sim_p_invited': 0.081, 'style': 5, 'synthetic_version': 'v2_advanced'}",h4vxewpxepygq71,ci3o1c83d7yfc1g,False,18,66,wzbcbt7q4mp4yd2,2025-12-05 10:20:00.890Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:03.727Z,"{'court': 5, 'habit': 0, 'intensity': 0, 'level': 40, 'mode': 'partner', 'role': 20, 'sim_p_accepted': 0.039, 'sim_p_invited': 0.08, 'style': 0, 'synthetic_version': 'v2_advanced'}",h4vxewpxepygq71,kubrld0tqhs9562,False,19,65,nx5cc8xcxw20tll,2025-12-05 10:20:00.893Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:03.729Z,"{'court': 0, 'habit': 0, 'intensity': 15, 'level': 30, 'mode': 'partner', 'role': 20, 'sim_p_accepted': 0.041, 'sim_p_invited': 0.083, 'style': 0, 'synthetic_version': 'v2_advanced'}",h4vxewpxepygq71,2lhkpt0uqbm0m18,False,20,65,qhcsrw5bthin24x,2025-12-05 10:20:00.896Z
True,pbc_3452021157,recommendation_logs,2025-12-05 10:19:03.759Z,"{'court': 0, 'habit': 0, 'intensity': 15, 'level': 40, 'mode': 'partner', 'role': 20, 'sim_p_accepted': 0.569, 'sim_p_invited': 0.549, 'style': 6.666666666666666, 'synthetic_version': 'v2_advanced'}",m4xrl8r06ao6fgf,lgg66him6dgxyam,True,1,81.67,6i77df8u12d7j92,2025-12-05 10:20:00.898Z
