accepted,clicked_profile,collectionId,collectionName,created,features,from_user,id,invited,rank_in_list,rejected,responded,rule_score,session_id,shown,shown_at,to_user,updated
False,False,pbc_3452021157,recommendation_logs,2025-12-14 17:31:55.590Z,"{'combined_score': 73.75840705214728, 'court': 0, 'habit': 0, 'intensity': 7.5, 'level': 40, 'ml_prob': 0.976946901738243, 'mode': 'partner', 'role': 16, 'rule_score': 63.5, 'style': 0}",dnulxucc8yeoy82,k535hkgdq6ruhjd,False,13,False,False,73.76,,False,,5t0ix7kdemzvdg0,2025-12-14 17:31:55.590Z
False,False,pbc_3452021157,recommendation_logs,2025-12-14 17:31:55.593Z,"{'combined_score': 72.38554222496339, 'court': 0, 'habit': 0, 'intensity': 7.5, 'level': 30, 'ml_prob': 0.9545180741654463, 'mode': 'partner', 'role': 20, 'rule_score': 62.5, 'style': 5}",dnulxucc8yeoy82,ibfq9enmbhvxmha,False,14,False,False,72.39,,False,,m93g4wkh7q5jzy2,2025-12-14 17:31:55.593Z
False,False,pbc_3452021157,recommendation_logs,2025-12-14 17:31:55.597Z,"{'combined_score': 72.25304594151757, 'court': 5, 'habit': 0, 'intensity': 0, 'level': 30, 'ml_prob': 0.9694681980505861, 'mode': 'partner', 'role': 20, 'rule_score': 61.67, 'style': 6.666666666666666}",dnulxucc8yeoy82,99ty9tiay778m8k,False,15,False,False,72.25,,False,,7651cs6lffuc5cg,2025-12-14 17:31:55.597Z
False,False,pbc_3452021157,recommendation_logs,2025-12-14 17:31:55.600Z,"{'combined_score': 71.68477045548565, 'court': 0, 'habit': 0, 'intensity': 15, 'level': 30, 'ml_prob': 0.8728256818495218, 'mode': 'partner', 'role': 20, 'rule_score': 65, 'style': 0}",dnulxucc8yeoy82,ln22xbua0j09n9h,False,16,False,False,71.68,,False,,rdrtx0wba56y94e,2025-12-14 17:31:55.600Z
False,False,pbc_3452021157,recommendation_logs,2025-12-14 17:31:55.602Z,"{'combined_score': 71.59821944695055, 'court': 0, 'habit': 0, 'intensity': 15, 'level': 30, 'ml_prob': 0.869940648231685, 'mode': 'partner', 'role': 20, 'rule_score': 65, 'style': 0}",dnulxucc8yeoy82,ibcbr58hae0ohkh,False,17,False,False,71.6,,False,,lvvoeigzhi4dd8g,2025-12-14 17:31:55.602Z
False,False,pbc_3452021157,recommendation_logs,2025-12-14 17:31:55.606Z,"{'combined_score': 71.53912350425243, 'court': 5, 'habit': 0, 'intensity': 15, 'level': 30, 'ml_prob': 0.9690041168084145, 'mode': 'partner', 'role': 4, 'rule_score': 60.67, 'style': 6.666666666666666}",dnulxucc8yeoy82,ttmsw39xm727cf4,False,18,False,False,71.54,,False,,0ef0kb9d3ulaezy,2025-12-14 17:31:55.606Z
False,False,pbc_3452021157,recommendation_logs,2025-12-14 17:31:55.609Z,"{'combined_score': 71.42010620894902, 'court': 0, 'habit': 0, 'intensity': 15, 'level': 30, 'ml_prob': 0.8640035402983008, 'mode': 'partner', 'role': 20, 'rule_score': 65, 'style': 0}",dnulxucc8yeoy82,0gr5hrnxnuz3mm7,False,19,False,False,71.42,,False,,o4v8x2nymdqkya2,2025-12-14 17:31:55.609Z
False,False,pbc_3452021157,recommendation_logs,2025-12-14 17:31:55.612Z,"{'combined_score': 71.32850762651978, 'court': 0, 'habit': 0, 'intensity': 15, 'level': 30, 'ml_prob': 0.8609502542173262, 'mode': 'partner', 'role': 20, 'rule_score': 65, 'style': 0}",dnulxucc8yeoy82,epi533msqnjh479,False,20,False,False,71.33,,False,,gpzqgutr5icw85j,2025-12-14 17:31:55.612Z
True,True,pbc_3452021157,recommendation_logs,2025-12-14 17:31:55.843Z,"{'clicked_profile': True, 'combined_score': 93.31279444066647, 'court': 0, 'exposure_p': 0.939, 'habit': 0, 'intensity': 15, 'invited_at': '2025-12-14T17:31:55.932627+00:00', 'level': 40, 'ml_prob': 0.9870931480222159, 'mode': 'partner', 'rank_shown': 1, 'response': 'accepted', 'role': 16, 'rule_score': 91, 'session_id': '1cd4def5-9599-429f-a2c5-4a2b7e88b300', 'shown_at': '2025-12-14T17:31:55.904359+00:00', 'sim_p_accepted': 0.7, 'sim_p_click': 0.7, 'sim_p_dismiss': 0.141, 'sim_p_invited': 0.35, 'style': 20, 'synthetic_version': 'v3_funnel'}",9y5bv62e3cdgdgh,gf03t38v1wn6o24,True,1,False,True,93.31,1cd4def5-9599-429f-a2c5-4a2b7e88b300,True,2025-12-14 17:31:55.904Z,u7bcyiypyeuymyl,2025-12-14 17:31:55.937Z
False,True,pbc_3452021157,recommendation_logs,2025-12-14 17:31:55.847Z,"{'clicked_profile': True, 'combined_score': 88.46569932327877, 'court': 0, 'dismiss_reason': 'not_matching_style', 'exposure_p': 0.826, 'habit': 0, 'intensity': 15, 'level': 40, 'ml_prob': 0.9655233107759592, 'mode': 'partner', 'rank_shown': 2, 'role': 20, 'rule_score': 85, 'session_id': '1cd4def5-9599-429f-a2c5-4a2b7e88b300', 'shown_at': '2025-12-14T17:31:55.904359+00:00', 'sim_p_click': 0.7, 'sim_p_dismiss': 0.151, 'style': 10, 'synthetic_version': 'v3_funnel'}",9y5bv62e3cdgdgh,i5all9o70yilps5,False,2,True,True,88.47,1cd4def5-9599-429f-a2c5-4a2b7e88b300,True,2025-12-14 17:31:55.904Z,ljjpb3gjszkluyt,2025-12-14 17:31:55.950Z
False,True,pbc_3452021157,recommendation_logs,2025-12-14 17:31:55.850Z,"{'clicked_profile': True, 'combined_score': 88.25103315701995, 'court': 0, 'exposure_p': 0.704, 'habit': 0, 'intensity': 7.5, 'level': 40, 'ml_prob': 0.9933677719006653, 'mode': 'partner', 'rank_shown': 3, 'response': 'no_invite', 'role': 16, 'rule_score': 83.5, 'session_id': '1cd4def5-9599-429f-a2c5-4a2b7e88b300', 'shown_at': '2025-12-14T17:31:55.904359+00:00', 'sim_p_click': 0.7, 'sim_p_dismiss': 0.148, 'sim_p_invited': 0.35, 'style': 20, 'synthetic_version': 'v3_funnel'}",9y5bv62e3cdgdgh,yemu09qoolegco9,False,3,False,False,88.25,1cd4def5-9599-429f-a2c5-4a2b7e88b300,True,2025-12-14 17:31:55.904Z,frbz12jvqu7wjrv,2025-12-14 17:31:55.961Z
False,True,pbc_3452021157,recommendation_logs,2025-12-14 17:31:55.853Z,"{'clicked_profile': True, 'combined_score': 88.18901181766594, 'court': 0, 'exposure_p': 0.594, 'habit': 0, 'intensity': 15, 'invited_at': '2025-12-14T17:31:55.988723+00:00', 'level': 30, 'ml_prob': 0.9563003939221983, 'mode': 'partner', 'rank_shown': 4, 'response': 'ignored', 'role': 20, 'rule_score': 85, 'session_id': '1cd4def5-9599-429f-a2c5-4a2b7e88b300', 'shown_at': '2025-12-14T17:31:55.904359+00:00', 'sim_p_accepted': 0.691, 'sim_p_click': 0.679, 'sim_p_dismiss': 0.142, 'sim_p_invited': 0.35, 'style': 20, 'synthetic_version': 'v3_funnel'}",9y5bv62e3cdgdgh,k5xn7glluur2fgy,True,4,False,True,88.19,1cd4def5-9599-429f-a2c5-4a2b7e88b300,True,2025-12-14 17:31:55.904Z,qhcsrw5bthin24x,2025-12-14 17:31:55.994Z
False,False,pbc_3452021157,recommendation_logs,2025-12-14 17:31:55.855Z,"{'combined_score': 86.90818905270653, 'court': 5, 'exposure_p': 0.5, 'habit': 0, 'intensity': 15, 'level': 40, 'ml_prob': 0.9136063017568847, 'mode': 'partner', 'rank_shown': 5, 'role': 20, 'rule_score': 85, 'session_id': '1cd4def5-9599-429f-a2c5-4a2b7e88b300', 'shown_at': '2025-12-14T17:31:55.904359+00:00', 'style': 5, 'synthetic_version': 'v3_funnel'}",9y5bv62e3cdgdgh,4v7ugjp2nfru9f5,False,5,False,False,86.91,1cd4def5-9599-429f-a2c5-4a2b7e88b300,True,2025-12-14 17:31:55.904Z,vuh58hxqdsrff5b,2025-12-14 17:31:55.998Z
False,True,pbc_3452021157,recommendation_logs,2025-12-14 17:31:55.859Z,"{'clicked_profile': True, 'combined_score': 86.37440620540015, 'court': 0, 'exposure_p': 0.423, 'habit': 0, 'intensity': 15, 'level': 40, 'ml_prob': 0.9424802068466719, 'mode': 'partner', 'rank_shown': 6, 'response': 'ignored_quota', 'role': 20, 'rule_score': 83, 'session_id': '1cd4def5-9599-429f-a2c5-4a2b7e88b300', 'shown_at': '2025-12-14T17:31:55.904359+00:00', 'sim_p_click': 0.608, 'sim_p_dismiss': 0.141, 'style': 8, 'synthetic_version': 'v3_funnel'}",9y5bv62e3cdgdgh,05mdsggwaybvy68,False,6,False,False,86.37,1cd4def5-9599-429f-a2c5-4a2b7e88b300,True,2025-12-14 17:31:55.904Z,h0973m9bmgzebr7,2025-12-14 17:31:56.008Z
False,True,pbc_3452021157,recommendation_logs,2025-12-14 17:31:55.862Z,"{'clicked_profile': True, 'combined_score': 85.84991800262648, 'court': 5, 'dismiss_reason': 'other', 'exposure_p': 0.361, 'habit': 0, 'intensity': 15, 'level': 40, 'ml_prob': 0.8783306000875494, 'mode': 'partner', 'rank_shown': 7, 'role': 20, 'rule_score': 85, 'session_id': '1cd4def5-9599-429f-a2c5-4a2b7e88b300', 'shown_at': '2025-12-14T17:31:55.904359+00:00', 'sim_p_click': 0.577, 'sim_p_dismiss': 0.142, 'style': 5, 'synthetic_version': 'v3_funnel'}",9y5bv62e3cdgdgh,t0pzcyfeitr5zot,False,7,True,True,85.85,1cd4def5-9599-429f-a2c5-4a2b7e88b300,True,2025-12-14 17:31:55.904Z,iqwhamdp7c70d8e,2025-12-14 17:31:56.019Z
False,False,pbc_3452021157,recommendation_logs,2025-12-14 17:31:55.864Z,"{'combined_score': 84.68324274657814, 'court': 0, 'exposure_p': 0.31, 'habit': 0, 'intensity': 7.5, 'level': 40, 'ml_prob': 0.991108091552605, 'mode': 'partner', 'rank_shown': 8, 'role': 16, 'rule_score': 78.5, 'session_id': '1cd4def5-9599-429f-a2c5-4a2b7e88b300', 'shown_at': '2025-12-14T17:31:55.904359+00:00', 'style': 15, 'synthetic_version': 'v3_funnel'}",9y5bv62e3cdgdgh,cdy4u2hl9b40ici,False,8,False,False,84.68,1cd4def5-9599-429f-a2c5-4a2b7e88b300,True,2025-12-14 17:31:55.904Z,r27fl71044rssvx,2025-12-14 17:31:56.022Z
False,True,pbc_3452021157,recommendation_logs,2025-12-14 17:31:55.868Z,"{'clicked_profile': True, 'combined_score': 84.28793061457392, 'court': 5, 'exposure_p': 0.269, 'habit': 0, 'intensity': 7.5, 'level': 40, 'ml_prob': 0.9779310204857975, 'mode': 'partner', 'rank_shown': 9, 'response': 'ignored_quota', 'role': 16, 'rule_score': 78.5, 'session_id': '1cd4def5-9599-429f-a2c5-4a2b7e88b300', 'shown_at': '2025-12-14T17:31:55.904359+00:00', 'sim_p_click': 0.523, 'sim_p_dismiss': 0.148, 'style': 10, 'synthetic_version': 'v3_funnel'}",9y5bv62e3cdgdgh,xajo7tghwd1ri63,False,9,False,False,84.29,1cd4def5-9599-429f-a2c5-4a2b7e88b300,True,2025-12-14 17:31:55.904Z,jxaz3050vz407k6,2025-12-14 17:31:56.033Z
False,True,pbc_3452021157,recommendation_logs,2025-12-14 17:31:55.871Z,"{'clicked_profile': True, 'combined_score': 83.64052261651116, 'court': 0, 'exposure_p': 0.235, 'habit': 0, 'intensity': 7.5, 'level': 40, 'ml_prob': 0.9796840872170391, 'mode': 'partner', 'rank_shown': 10, 'response': 'ignored_quota', 'role': 20, 'rule_score': 77.5, 'session_id': '1cd4def5-9599-429f-a2c5-4a2b7e88b300', 'shown_at': '2025-12-14T17:31:55.904359+00:00', 'sim_p_click': 0.516, 'sim_p_dismiss': 0.144, 'style': 10, 'synthetic_version': 'v3_funnel'}",9y5bv62e3cdgdgh,5h92rowh6zx5zcj,False,10,False,False,83.64,1cd4def5-9599-429f-a2c5-4a2b7e88b300,True,2025-12-14 17:31:55.904Z,pn5jlqxgrfpwe4a,2025-12-14 17:31:56.044Z
False,True,pbc_3452021157,recommendation_logs,2025-12-14 17:31:55.874Z,"{'clicked_profile': True, 'combined_score': 83.2577416033995, 'court': 0, 'dismiss_reason': 'not_matching_style', 'exposure_p': 0.207, 'habit': 0, 'intensity': 15, 'level': 40, 'ml_prob': 0.9319247201133166, 'mode': 'partner', 'rank_shown': 11, 'role': 20, 'rule_score': 79, 'session_id': '1cd4def5-9599-429f-a2c5-4a2b7e88b300', 'shown_at': '2025-12-14T17:31:55.904359+00:00', 'sim_p_click': 0.507, 'sim_p_dismiss': 0.142, 'style': 4, 'synthetic_version': 'v3_funnel'}",9y5bv62e3cdgdgh,t9508uabmkycwtk,False,11,True,True,83.26,1cd4def5-9599-429f-a2c5-4a2b7e88b300,True,2025-12-14 17:31:55.904Z,2qe8cy8dsxcntxw,2025-12-14 17:31:56.055Z
False,True,pbc_3452021157,recommendation_logs,2025-12-14 17:31:55.876Z,"{'clicked_profile': True, 'combined_score': 82.76081348942796, 'court': 5, 'exposure_p': 0.184, 'habit': 0, 'intensity': 7.5, 'level': 40, 'ml_prob': 0.9736937829809325, 'mode': 'partner', 'rank_shown': 12, 'response': 'ignored_quota', 'role': 16, 'rule_score': 76.5, 'session_id': '1cd4def5-9599-429f-a2c5-4a2b7e88b300', 'shown_at': '2025-12-14T17:31:55.904359+00:00', 'sim_p_click': 0.481, 'sim_p_dismiss': 0.149, 'style': 8, 'synthetic_version': 'v3_funnel'}",9y5bv62e3cdgdgh,c8vlkyudjhpyi21,False,12,False,False,82.76,1cd4def5-9599-429f-a2c5-4a2b7e88b300,True,2025-12-14 17:31:55.904Z,8ewhspm4v3q6vx1,2025-12-14 17:31:56.066Z
False,True,pbc_3452021157,recommendation_logs,2025-12-14 17:31:55.880Z,"{'clicked_profile': True, 'combined_score': 82.58365010344768, 'court': 0, 'exposure_p': 0.165, 'habit': 0, 'intensity': 15, 'level': 40, 'ml_prob': 0.9250883367815893, 'mode': 'partner', 'rank_shown': 13, 'response': 'ignored_quota', 'role': 20, 'rule_score': 78.33, 'session_id': '1cd4def5-9599-429f-a2c5-4a2b7e88b300', 'shown_at': '2025-12-14T17:31:55.904359+00:00', 'sim_p_click': 0.487, 'sim_p_dismiss': 0.142, 'style': 3.333333333333333, 'synthetic_version': 'v3_funnel'}",9y5bv62e3cdgdgh,66394qhgzr997rd,False,13,False,False,82.58,1cd4def5-9599-429f-a2c5-4a2b7e88b300,True,2025-12-14 17:31:55.904Z,x3o8n6wpc8zry4g,2025-12-14 17:31:56.079Z
False,True,pbc_3452021157,recommendation_logs,2025-12-14 17:31:55.884Z,"{'clicked_profile': True, 'combined_score': 82.05670899508374, 'court': 5, 'exposure_p': 0.148, 'habit': 0, 'intensity': 0, 'level': 40, 'ml_prob': 0.9852236331694577, 'mode': 'partner', 'rank_shown': 14, 'response': 'ignored_quota', 'role': 20, 'rule_score': 75, 'session_id': '1cd4def5-9599-429f-a2c5-4a2b7e88b300', 'shown_at': '2025-12-14T17:31:55.904359+00:00', 'sim_p_click': 0.462, 'sim_p_dismiss': 0.151, 'style': 10, 'synthetic_version': 'v3_funnel'}",9y5bv62e3cdgdgh,fp6avw99xd5w916,False,14,False,False,82.06,1cd4def5-9599-429f-a2c5-4a2b7e88b300,True,2025-12-14 17:31:55.904Z,6i77df8u12d7j92,2025-12-14 17:31:56.090Z
False,False,pbc_3452021157,recommendation_logs,2025-12-14 17:31:55.887Z,"{'combined_score': 79.91606396244154, 'court': 0, 'exposure_p': 0.134, 'habit': 0, 'intensity': 7.5, 'level': 40, 'ml_prob': 0.972202132081385, 'mode': 'partner', 'rank_shown': 15, 'role': 20, 'rule_score': 72.5, 'session_id': '1cd4def5-9599-429f-a2c5-4a2b7e88b300', 'shown_at': '2025-12-14T17:31:55.904359+00:00', 'style': 5, 'synthetic_version': 'v3_funnel'}",9y5bv62e3cdgdgh,pyvb2u7dh8b64fc,False,15,False,False,79.92,1cd4def5-9599-429f-a2c5-4a2b7e88b300,True,2025-12-14 17:31:55.904Z,2nuewm90ekdtlgp,2025-12-14 17:31:56.095Z
False,True,pbc_3452021157,recommendation_logs,2025-12-14 17:31:55.890Z,"{'clicked_profile': True, 'combined_score': 78.74904807000752, 'court': 0, 'exposure_p': 0.122, 'habit': 0, 'intensity': 0, 'level': 40, 'ml_prob': 0.9916349356669174, 'mode': 'partner', 'rank_shown': 16, 'response': 'ignored_quota', 'role': 20, 'rule_score': 70, 'session_id': '1cd4def5-9599-429f-a2c5-4a2b7e88b300', 'shown_at': '2025-12-14T17:31:55.904359+00:00', 'sim_p_click': 0.443, 'sim_p_dismiss': 0.155, 'style': 10, 'synthetic_version': 'v3_funnel'}",9y5bv62e3cdgdgh,w2wsd054hay1e6r,False,16,False,False,78.75,1cd4def5-9599-429f-a2c5-4a2b7e88b300,True,2025-12-14 17:31:55.904Z,knjmlwycgq9z5jj,2025-12-14 17:31:56.105Z
False,True,pbc_3452021157,recommendation_logs,2025-12-14 17:31:55.892Z,"{'clicked_profile': True, 'combined_score': 78.62429231870367, 'court': 0, 'exposure_p': 0.111, 'habit': 0, 'intensity': 7.5, 'level': 40, 'ml_prob': 0.968109743956789, 'mode': 'partner', 'rank_shown': 17, 'response': 'ignored_quota', 'role': 20, 'rule_score': 70.83, 'session_id': '1cd4def5-9599-429f-a2c5-4a2b7e88b300', 'shown_at': '2025-12-14T17:31:55.904359+00:00', 'sim_p_click': 0.44, 'sim_p_dismiss': 0.154, 'style': 3.333333333333333, 'synthetic_version': 'v3_funnel'}",9y5bv62e3cdgdgh,nickiqjbvoyfgao,False,17,False,False,78.62,1cd4def5-9599-429f-a2c5-4a2b7e88b300,True,2025-12-14 17:31:55.904Z,tp25bk9swxij5pi,2025-12-14 17:31:56.116Z
False,True,pbc_3452021157,recommendation_logs,2025-12-14 17:31:55.895Z,"{'clicked_profile': True, 'combined_score': 78.4028658960688, 'court': 0, 'exposure_p': 0.102, 'habit': 0, 'intensity': 15, 'level': 30, 'ml_prob': 0.9100955298689604, 'mode': 'partner', 'rank_shown': 18, 'response': 'ignored_quota', 'role': 20, 'rule_score': 73, 'session_id': '1cd4def5-9599-429f-a2c5-4a2b7e88b300', 'shown_at': '2025-12-14T17:31:55.904359+00:00', 'sim_p_click': 0.441, 'sim_p_dismiss': 0.151, 'style': 8, 'synthetic_version': 'v3_funnel'}",9y5bv62e3cdgdgh,v06jviooobx5oi8,False,18,False,False,78.4,1cd4def5-9599-429f-a2c5-4a2b7e88b300,True,2025-12-14 17:31:55.904Z,e845p09yr3e6gio,2025-12-14 17:31:56.126Z
False,False,pbc_3452021157,recommendation_logs,2025-12-14 17:31:55.898Z,"{'combined_score': 78.3987843801072, 'court': 0, 'exposure_p': 0.094, 'habit': 0, 'intensity': 0, 'level': 40, 'ml_prob': 0.9955928126702401, 'mode': 'partner', 'rank_shown': 19, 'role': 16, 'rule_score': 69.33, 'session_id': '1cd4def5-9599-429f-a2c5-4a2b7e88b300', 'shown_at': '2025-12-14T17:31:55.904359+00:00', 'style': 13.333333333333332, 'synthetic_version': 'v3_funnel'}",9y5bv62e3cdgdgh,uwr35zufzlz39w2,False,19,False,False,78.4,1cd4def5-9599-429f-a2c5-4a2b7e88b300,True,2025-12-14 17:31:55.904Z,ujsl67dn3wwhful,2025-12-14 17:31:56.129Z
False,False,pbc_3452021157,recommendation_logs,2025-12-14 17:31:55.901Z,"{'combined_score': 78.0318002818363, 'court': 0, 'exposure_p': 0.087, 'habit': 0, 'intensity': 15, 'level': 40, 'ml_prob': 0.9910600093945436, 'mode': 'partner', 'rank_shown': 20, 'role': 4, 'rule_score': 69, 'session_id': '1cd4def5-9599-429f-a2c5-4a2b7e88b300', 'shown_at': '2025-12-14T17:31:55.904359+00:00', 'style': 10, 'synthetic_version': 'v3_funnel'}",9y5bv62e3cdgdgh,ar1mbieaexcccy8,False,20,False,False,78.03,1cd4def5-9599-429f-a2c5-4a2b7e88b300,True,2025-12-14 17:31:55.904Z,vqfvjts494025f2,2025-12-14 17:31:56.133Z
False,False,pbc_3452021157,recommendation_logs,2025-12-14 17:31:56.319Z,"{'combined_score': 85.22940706221036, 'court': 0, 'exposure_p': 0.939, 'habit': 0, 'intensity': 15, 'level': 40, 'ml_prob': 0.9743135687403452, 'mode': 'partner', 'rank_shown': 1, 'role': 20, 'rule_score': 80, 'session_id': '320d0789-2a64-4bfa-8e9b-18ec01f81c62', 'shown_at': '2025-12-14T17:31:56.378927+00:00', 'style': 5, 'synthetic_version': 'v3_funnel'}",zpu52q3cu4ortek,qitym7efdyeqt2f,False,1,False,False,85.23,320d0789-2a64-4bfa-8e9b-18ec01f81c62,True,2025-12-14 17:31:56.378Z,d9h3d9duos5q9cd,2025-12-14 17:31:56.407Z
True,True,pbc_3452021157,recommendation_logs,2025-12-14 17:31:56.322Z,"{'clicked_profile': True, 'combined_score': 83.95104815904094, 'court': 0, 'exposure_p': 0.826, 'habit': 0, 'intensity': 7.5, 'invited_at': '2025-12-14T17:31:56.421259+00:00', 'level': 30, 'ml_prob': 0.9900349386346979, 'mode': 'partner', 'rank_shown': 2, 'response': 'accepted', 'role': 20, 'rule_score': 77.5, 'session_id': '320d0789-2a64-4bfa-8e9b-18ec01f81c62', 'shown_at': '2025-12-14T17:31:56.378927+00:00', 'sim_p_accepted': 0.636, 'sim_p_click': 0.7, 'sim_p_dismiss': 0.166, 'sim_p_invited': 0.35, 'style': 20, 'synthetic_version': 'v3_funnel'}",zpu52q3cu4ortek,d6vm9zh44bam2p9,True,2,False,True,83.95,320d0789-2a64-4bfa-8e9b-18ec01f81c62,True,2025-12-14 17:31:56.378Z,rt80axlzfg4iwzp,2025-12-14 17:31:56.428Z
False,False,pbc_3452021157,recommendation_logs,2025-12-14 17:31:56.325Z,"{'combined_score': 83.68868584343562, 'court': 5, 'exposure_p': 0.704, 'habit': 0, 'intensity': 7.5, 'level': 40, 'ml_prob': 0.9812895281145207, 'mode': 'partner', 'rank_shown': 3, 'role': 20, 'rule_score': 77.5, 'session_id': '320d0789-2a64-4bfa-8e9b-18ec01f81c62', 'shown_at': '2025-12-14T17:31:56.378927+00:00', 'style': 5, 'synthetic_version': 'v3_funnel'}",zpu52q3cu4ortek,d5z159d1ae1viao,False,3,False,False,83.69,320d0789-2a64-4bfa-8e9b-18ec01f81c62,True,2025-12-14 17:31:56.378Z,0guxc6pxb6ahc8o,2025-12-14 17:31:56.433Z
False,True,pbc_3452021157,recommendation_logs,2025-12-14 17:31:56.328Z,"{'clicked_profile': True, 'combined_score': 81.59632678973192, 'court': 5, 'exposure_p': 0.594, 'habit': 0, 'intensity': 15, 'level': 40, 'ml_prob': 0.9465442263243976, 'mode': 'partner', 'rank_shown': 4, 'response': 'ignored_quota', 'role': 16, 'rule_score': 76, 'session_id': '320d0789-2a64-4bfa-8e9b-18ec01f81c62', 'shown_at': '2025-12-14T17:31:56.378927+00:00', 'sim_p_click': 0.637, 'sim_p_dismiss': 0.168, 'style': 0, 'synthetic_version': 'v3_funnel'}",zpu52q3cu4ortek,ln10ngso0idfu9s,False,4,False,False,81.6,320d0789-2a64-4bfa-8e9b-18ec01f81c62,True,2025-12-14 17:31:56.378Z,4yij1ywpt8wp0hh,2025-12-14 17:31:56.451Z
False,True,pbc_3452021157,recommendation_logs,2025-12-14 17:31:56.330Z,"{'clicked_profile': True, 'combined_score': 81.25258952642463, 'court': 0, 'dismiss_reason': 'too_far', 'exposure_p': 0.5, 'habit': 0, 'intensity': 7.5, 'level': 40, 'ml_prob': 0.993419650880821, 'mode': 'partner', 'rank_shown': 5, 'role': 16, 'rule_score': 73.5, 'session_id': '320d0789-2a64-4bfa-8e9b-18ec01f81c62', 'shown_at': '2025-12-14T17:31:56.378927+00:00', 'sim_p_click': 0.606, 'sim_p_dismiss': 0.162, 'style': 10, 'synthetic_version': 'v3_funnel'}",zpu52q3cu4ortek,ohrr9yzop8u4xiu,False,5,True,True,81.25,320d0789-2a64-4bfa-8e9b-18ec01f81c62,True,2025-12-14 17:31:56.378Z,2fou26nn4di7395,2025-12-14 17:31:56.466Z
False,False,pbc_3452021157,recommendation_logs,2025-12-14 17:31:56.333Z,"{'combined_score': 81.09072726879177, 'court': 0, 'exposure_p': 0.423, 'habit': 0, 'intensity': 15, 'level': 40, 'ml_prob': 0.953024242293059, 'mode': 'partner', 'rank_shown': 6, 'role': 20, 'rule_score': 75, 'session_id': '320d0789-2a64-4bfa-8e9b-18ec01f81c62', 'shown_at': '2025-12-14T17:31:56.378927+00:00', 'style': 0, 'synthetic_version': 'v3_funnel'}",zpu52q3cu4ortek,hs569doroeolt13,False,6,False,False,81.09,320d0789-2a64-4bfa-8e9b-18ec01f81c62,True,2025-12-14 17:31:56.378Z,22yjvypgnr6j8to,2025-12-14 17:31:56.470Z
False,False,pbc_3452021157,recommendation_logs,2025-12-14 17:31:56.336Z,"{'combined_score': 81.05574651622831, 'court': 0, 'exposure_p': 0.361, 'habit': 0, 'intensity': 15, 'level': 40, 'ml_prob': 0.9518582172076101, 'mode': 'partner', 'rank_shown': 7, 'role': 20, 'rule_score': 75, 'session_id': '320d0789-2a64-4bfa-8e9b-18ec01f81c62', 'shown_at': '2025-12-14T17:31:56.378927+00:00', 'style': 0, 'synthetic_version': 'v3_funnel'}",zpu52q3cu4ortek,9zev70z2jkyc10h,False,7,False,False,81.06,320d0789-2a64-4bfa-8e9b-18ec01f81c62,True,2025-12-14 17:31:56.378Z,1kjsu6qiv6163f2,2025-12-14 17:31:56.474Z
False,False,pbc_3452021157,recommendation_logs,2025-12-14 17:31:56.339Z,"{'combined_score': 81.01994242541593, 'court': 0, 'exposure_p': 0.31, 'habit': 0, 'intensity': 15, 'level': 40, 'ml_prob': 0.9506647475138646, 'mode': 'partner', 'rank_shown': 8, 'role': 20, 'rule_score': 75, 'session_id': '320d0789-2a64-4bfa-8e9b-18ec01f81c62', 'shown_at': '2025-12-14T17:31:56.378927+00:00', 'style': 0, 'synthetic_version': 'v3_funnel'}",zpu52q3cu4ortek,oem94vyu2el58uq,False,8,False,False,81.02,320d0789-2a64-4bfa-8e9b-18ec01f81c62,True,2025-12-14 17:31:56.378Z,xkva4nupkk5y3de,2025-12-14 17:31:56.478Z
False,True,pbc_3452021157,recommendation_logs,2025-12-14 17:31:56.342Z,"{'clicked_profile': True, 'combined_score': 80.98329786947941, 'court': 0, 'exposure_p': 0.269, 'habit': 0, 'intensity': 15, 'level': 40, 'ml_prob': 0.9494432623159806, 'mode': 'partner', 'rank_shown': 9, 'response': 'ignored_quota', 'role': 20, 'rule_score': 75, 'session_id': '320d0789-2a64-4bfa-8e9b-18ec01f81c62', 'shown_at': '2025-12-14T17:31:56.378927+00:00', 'sim_p_click': 0.518, 'sim_p_dismiss': 0.152, 'style': 0, 'synthetic_version': 'v3_funnel'}",zpu52q3cu4ortek,fdr29ycw124eup3,False,9,False,False,80.98,320d0789-2a64-4bfa-8e9b-18ec01f81c62,True,2025-12-14 17:31:56.378Z,8sm5flm66njwlq7,2025-12-14 17:31:56.493Z
False,False,pbc_3452021157,recommendation_logs,2025-12-14 17:31:56.345Z,"{'combined_score': 78.86851125519895, 'court': 0, 'exposure_p': 0.235, 'habit': 0, 'intensity': 0, 'level': 40, 'ml_prob': 0.9956170418399651, 'mode': 'partner', 'rank_shown': 10, 'role': 20, 'rule_score': 70, 'session_id': '320d0789-2a64-4bfa-8e9b-18ec01f81c62', 'shown_at': '2025-12-14T17:31:56.378927+00:00', 'style': 10, 'synthetic_version': 'v3_funnel'}",zpu52q3cu4ortek,xx8fhrdwlefrm1e,False,10,False,False,78.87,320d0789-2a64-4bfa-8e9b-18ec01f81c62,True,2025-12-14 17:31:56.378Z,9il6gbmybe8ym6e,2025-12-14 17:31:56.497Z
